accident_parking,age_of_driver,high_education_ind,age_of_driver_sq,marital_status,address_change_ind,witness_absent,no_verification,claim_year,zip_rate_x_accident_highway,age_of_driver_x_safty_rating,female_x_witness_absent,vehicle_price_per_driver_age,safty_rating,safty_rating_x_liab_prct,age_over_safety,age_of_driver_x_liab_prct,safety_risk_score,day_of_week_sin,female_x_liab_prct,unstable_lifestyle,witness_present_ind,vehicle_weight_x_liab_prct,female_x_zip_fraud_rate_oof,day_of_week_cos,liab_prct_sq,vehicle_price,day_of_week_num,zip_rate_x_is_female,payout_to_income_ratio_clipped,safty_rating_sq,gender_oof_rate,liab_prct,liab_over_income_k,zip_rate_x_annual_income,zip_fraud_rate_oof,zip_rate_x_liab_prct,claim_day,residual_value_ratio,residual_to_income_ratio,fraud
0,21,0,441,0.0,1,1,1,2015,0.1773099415204678,1764,1,2037.0777127329216,84,3780,0.2470588235294117,945,16,0.7818314824680298,45,0,0,1993809.4803,0.1773099415204678,0.6234898018587336,2025,42778.63400446907,1,0.1773099415204678,0.0,7056,0.1767939814814814,45,0.4223091866325065,18716.30549707602,0.1773099415204678,7.978947368421052,14,1.0,0.4052657237707003,1.0
0,43,1,1849,1.0,0,1,1,2015,0.0,3225,0,424.8670199133752,75,450,0.5657894736842105,258,25,0.7818314824680298,0,0,0,186910.81602,0.0,0.6234898018587336,36,18269.28228114215,1,0.0,0.0656218205238821,5625,0.1405935275950047,6,0.1000466884546121,8229.870222222218,0.1395555555555555,0.8373333333333329,20,1.0,0.3097958739882038,0.0
1,51,0,2601,0.0,1,1,1,2015,0.0,4794,1,294.11764129181097,94,4606,0.5368421052631579,2499,6,-0.9749279121818236,49,0,0,2874548.49255,0.1523132969034608,-0.2225209339563146,2401,15000.0,5,0.1523132969034608,0.0191987838178429,8836,0.1792109477362061,49,0.4555469817688238,16230.961857923492,0.1523132969034608,7.463351548269578,24,1.0,0.1407618028758503,0.0
0,53,1,2809,1.0,0,1,1,2015,0.0,3551,1,283.01886258454977,67,6365,0.7794117647058824,5035,33,-0.433883739117558,95,0,0,938196.750175,0.1553360768175583,-0.9009688679024191,9025,15000.0,4,0.1553360768175583,0.0691442669632169,4489,0.1799418604651163,95,1.0372424636146262,14071.739862825789,0.1553360768175583,14.756927297668035,15,0.8,0.1324664142430928,0.0
1,58,1,3364,1.0,1,1,1,2015,0.0,4292,1,1019.3361658033724,74,222,0.7733333333333333,174,26,-0.9749279121818236,3,0,0,69510.83886,0.1764291187739463,-0.2225209339563146,9,59121.49863593177,5,0.1764291187739463,0.0313467834274247,5476,0.1770458794764849,3,0.0239973123010222,21879.680735632177,0.1764291187739463,0.5292873563218389,24,1.0,0.4767324546862051,0.0
0,33,0,1089,1.0,0,1,1,2015,0.0,2871,1,454.5454407713503,87,8091,0.375,3069,13,0.7818314824680298,93,0,0,1516413.88173,0.1547392290249433,0.6234898018587336,8649,15000.0,1,0.1547392290249433,0.0,7569,0.1767939814814814,93,1.1930724823604877,11907.183673469388,0.1547392290249433,14.390748299319728,13,0.8,0.1559454191012872,1.0
1,72,1,5184,0.0,0,1,1,2015,0.0,5976,0,208.3333304398149,83,6391,0.8571428571428571,5544,17,-0.9749279121818236,0,0,0,1329819.29311,0.0,-0.2225209339563146,5929,15000.0,5,0.0,0.0,6889,0.141159188034188,77,0.6329217971691135,18049.949292929294,0.1495959595959596,11.518888888888888,9,0.5,0.06215916060218,0.0
0,41,1,1681,1.0,1,0,0,2015,0.1347712418300653,2378,0,365.8536496133256,58,4466,0.6949152542372882,3157,42,0.4338837391175582,77,0,1,1335631.0513699998,0.1347712418300653,-0.900968867902419,5929,15000.0,3,0.1347712418300653,0.0,3364,0.1799418604651163,77,0.659252219625168,15606.375032679733,0.1347712418300653,10.377385620915028,8,1.0,0.12953479736328,0.0
0,73,1,5329,0.0,1,1,1,2016,0.0,7227,0,205.4794492400076,99,8811,0.73,6497,1,-0.433883739117558,0,0,0,2920058.35961,0.0,-0.9009688679024191,7921,15000.0,4,0.0,0.0226864192552242,9801,0.1378622706726934,89,0.7412157604124158,15750.711833333322,0.1322777777777777,11.772722222222214,14,1.0,0.1259731425249555,0.0
1,34,1,1156,1.0,0,1,1,2016,0.0,2346,0,441.1764576124572,69,621,0.4857142857142857,306,31,0.9749279121818236,0,0,0,136451.15253000002,0.0,-0.2225209339563143,81,15000.0,2,0.0,0.0,4761,0.1382978723404255,9,0.2143061243927993,8381.404444444443,0.2044444444444444,1.84,5,0.05,0.0182944677525052,0.0
0,42,1,1764,0.0,0,1,1,2015,0.0,2352,0,357.142848639456,56,616,0.7368421052631579,462,44,-0.433883739117558,0,0,0,212440.67097,0.0,-0.9009688679024191,121,15000.0,4,0.0,0.0,3136,0.141159188034188,11,0.3135153622527504,3561.29566137566,0.1044797178130511,1.149276895943562,6,0.1999999999999999,0.0880126738224487,0.0
1,45,0,2025,1.0,1,1,1,2015,0.0,2655,0,549.7496229553545,59,0,0.75,0,41,-0.9749279121818236,0,0,0,0.0,0.0,-0.2225209339563146,0,24738.733582740577,5,0.0,0.0,3481,0.141159188034188,0,0.0,7899.202250351614,0.1248195030473511,0.0,13,1.0,0.3909099088622844,0.0
0,48,1,2304,1.0,1,1,1,2015,0.0,3504,0,312.49999348958346,73,6278,0.6486486486486487,4128,27,0.7818314824680298,0,0,0,1127554.73588,0.0,0.6234898018587336,7396,15000.0,1,0.0,0.0232530884193312,5329,0.1382978723404255,86,1.1945937686655277,11452.543356973994,0.1613238770685579,13.87385342789598,2,1.0,0.2112943894266696,0.0
0,32,0,1024,1.0,1,1,1,2016,0.0,2848,1,1080.3268338489045,89,5162,0.3555555555555555,1856,11,-0.9749279121818236,58,0,0,1771453.4539400002,0.1343310657596371,-0.2225209339563146,3364,34570.45976349177,5,0.1343310657596371,0.1023248239239618,7921,0.1792109477362061,58,0.6069358113057491,12702.614240362804,0.1343310657596371,7.791201814058952,16,1.0,0.3655851162531058,0.0
1,55,0,3025,1.0,0,1,1,2016,0.0,4235,0,1483.240030133114,77,2387,0.7051282051282052,1705,23,0.9749279121818236,0,0,0,725014.30668,0.0,-0.2225209339563143,961,81578.2031405613,2,0.0,0.0,5929,0.141159188034188,31,0.2704235181227373,19178.73903133902,0.1687749287749287,5.232022792022789,6,1.0,0.7178968023922506,1.0
0,50,1,2500,1.0,0,1,1,2015,0.0,2850,0,439.647801028046,57,0,0.8620689655172413,0,43,-0.433883739117558,0,0,0,0.0,0.0,-0.9009688679024191,0,21982.3904910501,4,0.0,0.0,3249,0.1390253618377373,0,0.0,5493.312745849293,0.0986462324393358,0.0,29,0.9,0.3552741473160669,0.0
0,31,1,961,1.0,1,1,1,2015,0.1530749354005168,2232,0,483.8709521331951,72,4320,0.4246575342465753,1860,28,0.9749279121818236,0,0,0,986293.1112,0.0,-0.2225209339563143,3600,15000.0,2,0.0,0.0,5184,0.1405935275950047,60,0.6734838195512353,13484.217984496125,0.1530749354005168,9.184496124031009,30,0.9,0.153254095288251,0.0
0,33,0,1089,1.0,1,1,1,2015,0.0820915032679738,2904,0,454.5454407713503,88,5016,0.3707865168539326,1881,12,-0.7818314824680299,0,0,0,1403193.2426699998,0.0,0.6234898018587334,3249,15000.0,6,0.0,0.079071473771074,7744,0.141159188034188,57,0.9584825707511476,4799.8081045751605,0.0820915032679738,4.679215686274507,19,1.0,0.2565462039669475,0.0
1,38,1,1444,0.0,1,1,1,2016,0.0,3192,1,1855.33961699518,84,0,0.4470588235294118,0,16,-0.433883739117558,0,1,0,0.0,0.223719806763285,-0.9009688679024191,0,70502.90730115646,4,0.223719806763285,0.0,7056,0.1770458794764849,0,0.0,10866.294734299516,0.223719806763285,0.0,19,1.0,1.4515432521402671,0.0
1,42,0,1764,1.0,1,1,1,2016,0.0,3948,1,433.4181263804046,94,2350,0.4421052631578947,1050,6,-0.9749279121818236,25,0,0,334400.17225,0.0762174940898345,-0.2225209339563146,625,18203.56174139512,5,0.0762174940898345,0.0426948678660166,8836,0.1799418604651163,25,0.214542552369837,8805.17843971631,0.0762174940898345,1.9054373522458623,16,1.0,0.1575697606727219,1.0
0,34,1,1156,0.0,1,1,1,2016,0.1725804493017607,2720,0,455.94093025694696,80,4720,0.419753086419753,2006,20,-0.7818314824680299,0,0,0,921900.51042,0.0,0.6234898018587334,3481,15501.992084677126,6,0.0,0.0530238188830942,6400,0.141159188034188,59,0.5224567866251063,19316.58452944747,0.1725804493017607,10.182246508803882,10,1.0,0.1384996791199577,1.0
1,40,0,1600,1.0,0,1,1,2015,0.0,2760,1,1112.3712599781506,69,1863,0.5714285714285714,1080,31,-0.9749279121818236,27,0,0,1124807.3864099998,0.2083091787439613,-0.2225209339563146,729,44494.85151149728,5,0.2083091787439613,0.0,4761,0.1767939814814814,27,0.677319820384818,8095.519613526568,0.2083091787439613,5.624347826086955,28,0.3999999999999999,0.4579662044654541,0.0
0,40,0,1600,1.0,0,0,0,2016,0.0,3160,0,374.9999906250002,79,1343,0.5,680,21,0.9749279121818236,17,0,1,455510.91507,0.1589300411522634,-0.2225209339563143,289,15000.0,2,0.1589300411522634,0.0403987260514155,6241,0.1805757487641756,17,0.1387619171999477,19311.90716049383,0.1589300411522634,2.701810699588478,25,1.0,0.1234445980633728,1.0
1,46,1,2116,1.0,1,1,1,2016,0.0,3680,0,326.0869494328924,80,3920,0.5679012345679012,2254,20,-0.433883739117558,0,0,0,996825.0369,0.0,-0.9009688679024191,2401,15000.0,4,0.0,0.0,6400,0.1382978723404255,49,1.246565584613819,9450.975860566448,0.2467102396514161,12.08880174291939,29,1.0,0.3915631199647185,0.0
0,58,1,3364,1.0,0,1,1,2016,0.0,3364,1,632.4811402366557,58,5742,0.9830508474576272,5742,42,0.4338837391175582,99,0,0,3794628.52494,0.1996645702306079,-0.900968867902419,9801,36683.90676620717,3,0.1996645702306079,0.0,3364,0.1805757487641756,99,1.4278708858568667,13643.87874213836,0.1996645702306079,19.76679245283018,5,1.0,0.5368324225959309,1.0
0,44,1,1936,1.0,0,0,0,2016,0.1162962962962963,3256,0,1382.3576712479874,74,6586,0.5866666666666667,3916,26,0.0,89,0,1,3323731.0236,0.1162962962962963,1.0,7921,60823.73891726911,0,0.1162962962962963,0.0,5476,0.1792109477362061,89,1.267066243362139,8052.471851851852,0.1162962962962963,10.35037037037037,14,0.7,0.6149047131247883,0.0
0,28,1,784,1.0,1,0,0,2016,0.0,1512,0,618.8452690002025,54,1026,0.509090909090909,532,46,0.7818314824680298,19,0,1,800492.6158900001,0.1429561671763506,0.6234898018587336,361,17327.66815085094,1,0.1429561671763506,0.0378072433561093,2916,0.1799418604651163,19,0.2553111436595493,10495.698837920483,0.1429561671763506,2.716167176350661,31,1.0,0.2360106804861811,0.0
0,56,1,3136,0.0,1,1,1,2015,0.0,4592,1,1292.3636515524238,82,7954,0.6746987951807228,5432,18,0.0,97,1,0,1364750.52197,0.095358024691358,1.0,9409,72372.36577929938,0,0.095358024691358,0.0,6724,0.1792109477362061,97,0.7868522664590026,11659.99782716049,0.095358024691358,9.249728395061728,28,1.0,0.5918771122600306,0.0
1,42,1,1764,1.0,0,1,1,2016,0.0,3444,0,1591.960005346524,82,2788,0.5060240963855421,1428,18,-0.9749279121818236,0,0,0,362313.99192,0.0,-0.2225209339563146,1156,66862.32181651401,5,0.0,0.0137042716559981,6724,0.1378622706726934,34,0.3710008292959713,14187.28312312312,0.1565165165165165,5.321561561561561,15,1.0,0.737636487972468,0.0
0,45,1,2025,0.0,1,1,1,2016,0.0,2610,0,723.9134770647091,58,5684,0.7627118644067796,4410,42,-0.9749279121818236,0,0,0,3853930.82648,0.0,-0.2225209339563146,9604,32576.107191825384,5,0.0,0.0,3364,0.1382978723404255,98,2.12443095599393,3050.296016771486,0.0675890985324947,6.62373165618448,12,1.0,0.7218282116353546,0.0
0,32,1,1024,1.0,1,1,1,2016,0.1682788671023965,2016,1,468.749985351563,63,945,0.5,480,37,0.0,15,0,0,612981.5462999999,0.1682788671023965,1.0,225,15000.0,0,0.1682788671023965,0.0606702587370435,3969,0.1805757487641756,15,0.1343917429713118,18613.99860566449,0.1682788671023965,2.524183006535948,9,0.3999999999999999,0.0542426817576957,0.0
0,31,0,961,1.0,0,1,1,2015,0.0,2542,1,880.1697161343773,82,82,0.3734939759036144,31,18,0.0,1,0,0,68053.64699,0.1950849673202614,1.0,1,27285.26208033541,0,0.1950849673202614,0.0460005569142351,6724,0.1799418604651163,1,0.0098469779624633,19616.573803921565,0.1950849673202614,0.1950849673202614,12,1.0,0.2713493454269752,0.0
0,43,1,1849,1.0,1,0,0,2015,0.1495959595959596,3569,0,348.83720118983257,83,3154,0.5119047619047619,1634,17,0.9749279121818236,0,0,1,1321796.60294,0.0,-0.2225209339563143,1444,15000.0,2,0.0,0.0,6889,0.1405935275950047,38,0.3509614496555036,16047.75696969697,0.1495959595959596,5.684646464646464,27,0.0999999999999999,0.0139828849486922,0.0
0,29,0,841,1.0,1,0,0,2015,0.0,2088,0,1642.0424369334517,72,2952,0.3972602739726027,1189,28,-0.9749279121818236,0,1,1,2154978.77226,0.0,-0.2225209339563146,1681,47619.23231311254,5,0.0,0.1089783001788997,5184,0.1382978723404255,41,0.7142110580775529,10777.043241252297,0.191062001227747,7.833542050337627,27,1.0,0.8442228187119866,0.0
1,31,1,961,1.0,0,1,1,2015,0.0,2108,1,2855.835316852588,68,3400,0.4492753623188406,1550,32,-0.9749279121818236,50,0,0,1863685.8605,0.1804331450094161,-0.2225209339563146,2500,88530.89767826552,5,0.1804331450094161,0.0,4624,0.1805757487641756,50,0.5435491585859025,16417.250998116753,0.1804331450094161,9.021657250470804,25,1.0,0.9729953145172168,0.0
1,29,0,841,1.0,0,1,1,2016,0.0,2320,0,1377.3212353438537,80,6640,0.3580246913580246,2407,20,0.9749279121818236,0,0,0,2647524.59693,0.0,-0.2225209339563143,6889,39942.317202292994,2,0.0,0.041547604914205,6400,0.1405935275950047,83,1.2136632157688485,13101.302336182336,0.1944159544159544,16.136524216524215,9,1.0,0.5927215112735246,0.0
1,47,1,2209,1.0,0,0,0,2015,0.0,2914,0,319.14892937981006,62,1488,0.746031746031746,1128,38,-0.9749279121818236,24,0,1,639042.80904,0.1117127607957302,-0.2225209339563146,576,15000.0,5,0.1117127607957302,0.0,3844,0.1805757487641756,24,0.1916978841346038,13874.389752547304,0.1117127607957302,2.6811062590975245,21,1.0,0.1207758641503355,0.0
1,56,1,3136,0.0,0,0,0,2015,0.0,5096,0,1530.555615877577,91,3549,0.6086956521739131,2184,9,0.4338837391175582,0,0,1,475835.75052,0.0,-0.900968867902419,1521,85711.11601969994,3,0.0,0.0,8281,0.1378622706726934,39,0.7983459908701972,5784.055148669794,0.1208763693270735,4.7141784037558665,17,0.05,0.089560422998379,0.0
0,44,1,1936,1.0,0,1,1,2016,0.0,2772,1,1203.2699989681917,63,6300,0.6875,4400,37,0.4338837391175582,100,0,0,1401686.89,0.1340972222222222,-0.900968867902419,10000,52943.88115787043,3,0.1340972222222222,0.2261012543321828,3969,0.1799418604651163,100,3.1164298180004986,4168.814444444444,0.1340972222222222,13.40972222222222,24,1.0,1.7030327186106344,0.0
1,33,1,1089,1.0,0,1,1,2016,0.0,1749,1,813.7629039738321,53,689,0.6111111111111112,429,47,-0.9749279121818236,13,0,0,125616.076157,0.1367632850241546,-0.2225209339563146,169,26854.17664489936,5,0.1367632850241546,0.0,2809,0.1767939814814814,13,0.2740476842970677,6350.876666666668,0.1367632850241546,1.77792270531401,5,0.5,0.289146334219707,0.0
1,42,1,1764,1.0,1,1,1,2016,0.0,3108,1,965.315422621436,74,5106,0.56,2898,26,0.4338837391175582,69,0,0,2386048.81026,0.2681944444444444,-0.900968867902419,4761,40543.24871541573,3,0.2681944444444444,0.0434509827229802,5476,0.1770458794764849,69,1.992434523981404,9019.64736111111,0.2681944444444444,18.505416666666665,4,0.3999999999999999,0.4822128240517402,0.0
1,41,0,1681,1.0,0,1,1,2016,0.0,3649,0,365.8536496133256,89,5162,0.4555555555555555,2378,11,0.0,0,0,0,1432443.1709,0.0,1.0,3364,15000.0,0,0.0,0.0298414866854254,7921,0.141159188034188,58,0.6221039986270809,18971.61,0.2056944444444444,11.930277777777777,7,0.9,0.1463700234176168,1.0
1,27,1,729,1.0,0,0,0,2016,0.0,2241,0,555.5555349794246,83,415,0.3214285714285714,135,17,-0.9749279121818236,5,0,1,117364.94365,0.2077629629629629,-0.2225209339563146,25,15000.0,5,0.2077629629629629,0.0012085954996138,6889,0.1805757487641756,5,0.0527593120185712,19481.93303703703,0.2077629629629629,1.0388148148148144,27,1.0,0.1599658739451854,0.0
0,44,0,1936,1.0,1,1,1,2015,0.0,3344,1,1863.466811420432,76,6308,0.5714285714285714,3652,24,0.4338837391175582,83,0,0,2356156.50906,0.1353968253968254,-0.900968867902419,6889,81992.5415659658,3,0.1353968253968254,0.0497890632332708,5776,0.1770458794764849,83,1.2797187702365167,8646.170476190477,0.1353968253968254,11.237936507936508,17,1.0,1.2839822976711113,1.0
1,52,1,2704,1.0,1,1,1,2015,0.0,2964,1,288.4615329142013,57,684,0.896551724137931,624,43,-0.9749279121818236,12,0,0,385553.5866,0.0628460038986354,-0.2225209339563146,144,15000.0,5,0.0628460038986354,0.0,3249,0.1770458794764849,12,0.1394262609362473,5346.121013645217,0.0628460038986354,0.7541520467836248,24,0.05,0.0088165798722322,0.0
0,50,1,2500,1.0,1,1,1,2016,0.0,3700,1,573.5448699688063,74,3700,0.6666666666666666,2500,26,0.4338837391175582,50,0,0,2711622.2210000004,0.1657683215130023,-0.900968867902419,2500,28677.244071985184,3,0.1657683215130023,0.0503158321427886,5476,0.1805757487641756,50,0.8659658116697553,9405.528794326236,0.1657683215130023,8.288416075650115,2,0.9,0.4548814689073086,0.0
0,37,1,1369,0.0,1,0,0,2016,0.0,1998,0,405.4053944485029,54,4320,0.6727272727272727,2960,46,0.0,0,0,1,1708006.8552,0.0,1.0,6400,15000.0,0,0.0,0.0,2916,0.1378622706726934,80,1.019393970284666,7396.27944444444,0.0954629629629629,7.637037037037032,6,1.0,0.1936033454633108,0.0
0,28,1,784,1.0,0,0,0,2015,0.0,2408,0,3213.6184367998635,86,6966,0.3218390804597701,2268,14,0.4338837391175582,81,0,1,3834508.04712,0.1723232323232323,-0.900968867902419,6561,89981.31944401462,3,0.1723232323232323,0.0,7396,0.1805757487641756,81,0.7004557286036718,19754.963030303028,0.1723232323232323,13.958181818181815,22,1.0,0.7849101914987894,0.0
1,51,1,2601,1.0,1,1,1,2015,0.0,3519,0,1127.5700978612372,69,2139,0.7285714285714285,1581,31,0.0,0,0,0,746646.90524,0.0,1.0,961,57506.07611849319,0,0.0,0.0,4761,0.1382978723404255,31,0.3262814440585201,15840.10469135802,0.1684938271604938,5.223308641975308,19,1.0,0.6117016925633602,0.0
1,31,1,961,1.0,0,1,1,2015,0.0,1953,0,483.8709521331951,63,4347,0.484375,2139,37,-0.7818314824680299,0,0,0,1527002.05326,0.0,0.6234898018587334,4761,15000.0,6,0.0,0.0525645491106653,3969,0.1378622706726934,69,0.7666496300082221,13562.833934929404,0.1523879680785758,10.51476979742173,16,0.9,0.1516819846727974,0.0
1,35,0,1225,1.0,0,0,0,2016,0.0,3045,0,428.571416326531,87,1479,0.3977272727272727,595,13,-0.9749279121818236,0,0,1,304091.64783,0.0,-0.2225209339563146,289,15000.0,5,0.0,0.0,7569,0.1390253618377373,17,0.2126568344153813,8685.759031339028,0.11002849002849,1.87048433048433,16,0.0999999999999999,0.019001532790071,0.0
0,40,0,1600,1.0,1,1,1,2015,0.258978978978979,3040,0,374.9999906250002,76,1064,0.5194805194805194,560,24,0.0,0,1,0,251162.1077,0.0,1.0,196,15000.0,0,0.0,0.0,5776,0.1378622706726934,14,0.2927461681617632,12126.172732732732,0.258978978978979,3.625705705705706,26,0.05,0.0160177690447853,0.0
1,48,1,2304,1.0,1,1,1,2016,0.0,3648,0,733.985183553874,76,684,0.6233766233766234,432,24,0.4338837391175582,0,0,0,172041.85989000002,0.0,-0.900968867902419,81,35231.28954457113,3,0.0,0.0179176987789177,5776,0.1390253618377373,9,0.1964593656545371,8838.670379746834,0.1972433192686357,1.7751898734177214,11,0.2999999999999999,0.2358659004069418,0.0
1,70,1,4900,1.0,1,1,1,2015,0.0,4480,0,530.3103592984888,64,2432,1.0769230769230769,2660,36,0.0,0,0,0,730973.5065799999,0.0,1.0,1444,37121.725681204574,0,0.0,0.0,4096,0.141159188034188,38,0.6653942460908088,9928.242156028366,0.1769456264775413,6.72393380614657,23,0.1999999999999999,0.1323200402093887,0.0
0,32,1,1024,0.0,1,1,1,2016,0.0,2912,0,1557.4848458371305,91,8736,0.3478260869565217,3072,9,0.7818314824680298,0,0,0,4694080.02912,0.0,0.6234898018587336,9216,49839.51662427302,1,0.0,0.0793222081598828,8281,0.1390253618377373,96,2.465837871159971,3103.8009523809515,0.0818253968253968,7.855238095238093,17,0.1999999999999999,0.2627834895231419,0.0
0,37,0,1369,1.0,0,1,1,2015,0.1906002554278416,3256,1,1998.3864944959407,88,3872,0.4157303370786517,1628,12,-0.9749279121818236,44,0,0,1015147.4718,0.1906002554278416,-0.2225209339563146,1936,73940.30229473632,5,0.1906002554278416,0.0869849905733292,7744,0.1792109477362061,44,0.5187822765109534,15974.969808429116,0.1906002554278416,8.38641123882503,19,0.5,0.4410975630196276,1.0
0,41,0,1681,0.0,0,1,1,2016,0.0,3362,1,365.8536496133256,82,4100,0.4939759036144578,2050,18,-0.9749279121818236,50,0,0,1710428.3594999998,0.2204629629629629,-0.2225209339563146,2500,15000.0,5,0.2204629629629629,0.0,6724,0.1767939814814814,50,0.4964947470855758,21981.480185185177,0.2204629629629629,11.023148148148143,11,1.0,0.1504423003615585,1.0
1,57,1,3249,0.0,0,1,1,2015,0.0,5016,0,263.15789012003705,88,1936,0.6404494382022472,1254,12,-0.433883739117558,0,0,0,516569.92332,0.0,-0.9009688679024191,484,15000.0,4,0.0,0.0182926685771821,7744,0.141159188034188,22,0.1833623657079037,17733.56876369327,0.1490453834115806,3.278998435054773,26,1.0,0.1260705490782051,0.0
1,47,0,2209,0.0,1,1,1,2015,0.0,4183,1,454.9664405876145,89,8366,0.5222222222222223,4418,11,0.7818314824680298,94,0,0,2865269.3349800003,0.2185324947589098,0.6234898018587336,8836,21383.42316258432,1,0.2185324947589098,0.0,7921,0.1770458794764849,94,1.185476649893433,17109.564612159324,0.2185324947589098,20.54205450733752,24,1.0,0.2731204981583436,0.0
0,40,0,1600,1.0,1,1,1,2015,0.1812600229095074,3680,0,374.9999906250002,92,9016,0.4301075268817204,3920,8,0.0,0,0,0,3086469.55834,0.0,1.0,9604,15000.0,0,0.0,0.0007695342992119,8464,0.1390253618377373,98,0.833496347074683,21130.749690721645,0.1812600229095074,17.763482245131726,15,1.0,0.1286703209026766,1.0
0,27,1,729,0.0,1,0,0,2016,0.0,2079,0,977.6325499734132,77,3080,0.3461538461538461,1080,23,0.0,40,1,1,861171.8136,0.1010962962962963,1.0,1600,26396.07982691471,0,0.1010962962962963,0.0,5929,0.1792109477362061,40,0.3178765844161004,12620.356148148148,0.1010962962962963,4.043851851851851,11,0.9,0.1903029746788395,0.0
1,35,0,1225,0.0,1,1,1,2016,0.0,1330,1,1734.4224776477074,38,0,0.8974358974358975,0,62,-0.433883739117558,0,0,0,0.0,0.2300483091787439,-0.9009688679024191,0,60704.78845209223,4,0.2300483091787439,0.0,1444,0.1767939814814814,0,0.0,15902.31942028985,0.2300483091787439,0.0,1,0.9,0.7903583254649864,1.0
0,57,1,3249,1.0,0,0,0,2016,0.0,4845,0,698.6482414193586,85,3655,0.6627906976744186,2451,15,-0.7818314824680299,0,0,1,591786.34588,0.0,0.6234898018587334,1849,39822.95045955168,6,0.0,0.2261012543321828,7225,0.1390253618377373,43,0.9332407327024916,8087.104580498863,0.1794104308390022,7.714648526077095,3,1.0,0.8834623848315781,0.0
0,33,1,1089,0.0,1,1,1,2016,0.0,2772,0,454.5454407713503,84,8400,0.388235294117647,3300,16,-0.9749279121818236,0,1,0,593702.5693,0.0,-0.2225209339563146,10000,15000.0,5,0.0,0.0,7056,0.141159188034188,100,1.0839168418998897,18220.989350104817,0.1996645702306079,19.96645702306079,26,1.0,0.1643691511959021,0.0
1,39,1,1521,0.0,0,1,1,2015,0.0,3588,1,614.962315332104,92,2944,0.4193548387096774,1248,8,0.9749279121818236,32,0,0,340161.93536,0.1601576044129235,-0.2225209339563143,1024,23983.53091291437,2,0.1601576044129235,0.0395141874090322,8464,0.1799418604651163,32,0.2722315329187474,18665.888321513,0.1601576044129235,5.125043341213552,21,1.0,0.2057841979004915,0.0
0,32,0,1024,0.0,1,1,1,2016,0.0,2528,1,824.8382674368775,79,7584,0.4,3072,21,-0.433883739117558,96,0,0,3826418.51136,0.2467102396514161,-0.9009688679024191,9216,26394.825382818344,4,0.2467102396514161,0.0,6241,0.1767939814814814,96,1.5706549303839925,14832.466318082788,0.2467102396514161,23.684183006535942,17,1.0,0.4390283824683441,1.0
0,61,0,3721,0.0,1,1,1,2016,0.1723232323232323,5124,1,293.5601577340702,84,5208,0.7176470588235294,3782,16,0.7818314824680298,62,1,0,1606565.37946,0.1723232323232323,0.6234898018587336,3844,17907.169915338436,1,0.1723232323232323,0.0124285302651694,7056,0.1770458794764849,62,0.6315317701224357,16745.337777777775,0.1723232323232323,10.684040404040402,23,1.0,0.1842794360132768,0.0
0,33,1,1089,1.0,0,0,0,2016,0.0,2871,0,2202.658510433463,87,4350,0.375,1650,13,0.9749279121818236,0,0,1,522283.541,0.0,-0.2225209339563143,2500,72687.73304696279,2,0.0,0.0,7569,0.1378622706726934,50,0.6516101286278394,13955.585299145294,0.1842735042735042,9.21367521367521,17,1.0,0.9597894318989476,0.0
1,48,1,2304,1.0,0,1,1,2016,0.0,4512,1,312.49999348958346,94,6110,0.5052631578947369,3120,6,-0.9749279121818236,65,0,0,1552685.18665,0.19953216374269,-0.2225209339563146,4225,15000.0,5,0.19953216374269,0.0556270755152536,8836,0.1767939814814814,65,1.3720606239709543,9253.104561403508,0.19953216374269,12.96959064327485,20,1.0,0.3234571095802938,0.0
0,34,0,1156,1.0,1,1,1,2015,0.0,1836,1,655.7322617947854,54,3888,0.6181818181818182,2448,46,-0.7818314824680299,72,0,0,2288895.37488,0.1216347381864623,0.6234898018587334,5184,22294.89755675496,6,0.1216347381864623,0.0505835124424873,2916,0.1799418604651163,72,0.6338362941704668,13695.341711366536,0.1216347381864623,8.757701149425285,26,1.0,0.1980114176293315,1.0
1,48,0,2304,1.0,0,1,1,2015,0.0,3888,0,590.0992542681687,81,6723,0.5853658536585366,3984,19,-0.7818314824680299,0,0,0,2157409.2890000003,0.0,0.6234898018587334,6889,28324.76479497135,6,0.0,0.0067786542299364,6561,0.141159188034188,83,0.7889133906166832,28849.555268817203,0.2768458781362007,22.97820788530466,2,0.0999999999999999,0.027180988786561,0.0
0,42,0,1764,0.0,1,1,1,2015,0.0,3108,0,713.4391229988258,74,1702,0.56,966,26,-0.7818314824680299,0,1,0,519998.78394,0.0,0.6234898018587334,529,29964.443879389808,6,0.0,0.1230463576140991,5476,0.1390253618377373,23,0.330678321879403,9799.80743295019,0.1429501915708812,3.287854406130268,25,0.5,0.2185462837978288,1.0
0,28,1,784,0.0,1,0,0,2016,0.1554144620811287,2268,0,865.0932393775743,81,2025,0.3414634146341463,700,19,0.9749279121818236,25,0,1,345953.032,0.1554144620811287,-0.2225209339563143,625,24222.61156766532,2,0.1554144620811287,0.0,6561,0.1799418604651163,25,0.2288015375463323,16825.9467372134,0.1554144620811287,3.8853615520282174,12,1.0,0.2237344623603342,0.0
