claim_id,feature,contribution
12270,base_points,502.9254442729308
12271,base_points,502.9254442729308
12272,base_points,502.9254442729308
12273,base_points,502.9254442729308
12274,base_points,502.9254442729308
12275,base_points,502.9254442729308
12276,base_points,502.9254442729308
12277,base_points,502.9254442729308
12278,base_points,502.9254442729308
12279,base_points,502.9254442729308
12280,base_points,502.9254442729308
12281,base_points,502.9254442729308
12282,base_points,502.9254442729308
12283,base_points,502.9254442729308
12284,base_points,502.9254442729308
12285,base_points,502.9254442729308
12286,base_points,502.9254442729308
12287,base_points,502.9254442729308
12288,base_points,502.9254442729308
12289,base_points,502.9254442729308
12290,base_points,502.9254442729308
12291,base_points,502.9254442729308
12292,base_points,502.9254442729308
12293,base_points,502.9254442729308
12294,base_points,502.9254442729308
12295,base_points,502.9254442729308
12296,base_points,502.9254442729308
12297,base_points,502.9254442729308
12298,base_points,502.9254442729308
12299,base_points,502.9254442729308
12300,base_points,502.9254442729308
12301,base_points,502.9254442729308
12302,base_points,502.9254442729308
12303,base_points,502.9254442729308
12304,base_points,502.9254442729308
12305,base_points,502.9254442729308
12306,base_points,502.9254442729308
12307,base_points,502.9254442729308
12308,base_points,502.9254442729308
12309,base_points,502.9254442729308
12310,base_points,502.9254442729308
12311,base_points,502.9254442729308
12312,base_points,502.9254442729308
12313,base_points,502.9254442729308
12314,base_points,502.9254442729308
12315,base_points,502.9254442729308
12316,base_points,502.9254442729308
12317,base_points,502.9254442729308
12318,base_points,502.9254442729308
12319,base_points,502.9254442729308
12320,base_points,502.9254442729308
12321,base_points,502.9254442729308
12322,base_points,502.9254442729308
12323,base_points,502.9254442729308
12324,base_points,502.9254442729308
12325,base_points,502.9254442729308
12326,base_points,502.9254442729308
12327,base_points,502.9254442729308
12328,base_points,502.9254442729308
12329,base_points,502.9254442729308
12330,base_points,502.9254442729308
12331,base_points,502.9254442729308
12332,base_points,502.9254442729308
12333,base_points,502.9254442729308
12334,base_points,502.9254442729308
12335,base_points,502.9254442729308
12336,base_points,502.9254442729308
12337,base_points,502.9254442729308
12338,base_points,502.9254442729308
12339,base_points,502.9254442729308
12340,base_points,502.9254442729308
12341,base_points,502.9254442729308
12342,base_points,502.9254442729308
12343,base_points,502.9254442729308
12344,base_points,502.9254442729308
12345,base_points,502.9254442729308
12346,base_points,502.9254442729308
12347,base_points,502.9254442729308
12348,base_points,502.9254442729308
12349,base_points,502.9254442729308
12350,base_points,502.9254442729308
12351,base_points,502.9254442729308
12352,base_points,502.9254442729308
12353,base_points,502.9254442729308
12354,base_points,502.9254442729308
12355,base_points,502.9254442729308
12356,base_points,502.9254442729308
12357,base_points,502.9254442729308
12358,base_points,502.9254442729308
12359,base_points,502.9254442729308
12360,base_points,502.9254442729308
12361,base_points,502.9254442729308
12362,base_points,502.9254442729308
12363,base_points,502.9254442729308
12364,base_points,502.9254442729308
12365,base_points,502.9254442729308
12366,base_points,502.9254442729308
12367,base_points,502.9254442729308
12368,base_points,502.9254442729308
12369,base_points,502.9254442729308
12370,base_points,502.9254442729308
12371,base_points,502.9254442729308
12372,base_points,502.9254442729308
12373,base_points,502.9254442729308
12374,base_points,502.9254442729308
12375,base_points,502.9254442729308
12376,base_points,502.9254442729308
12377,base_points,502.9254442729308
12378,base_points,502.9254442729308
12379,base_points,502.9254442729308
12380,base_points,502.9254442729308
12381,base_points,502.9254442729308
12382,base_points,502.9254442729308
12383,base_points,502.9254442729308
12384,base_points,502.9254442729308
12385,base_points,502.9254442729308
12386,base_points,502.9254442729308
12387,base_points,502.9254442729308
12388,base_points,502.9254442729308
12389,base_points,502.9254442729308
12390,base_points,502.9254442729308
12391,base_points,502.9254442729308
12392,base_points,502.9254442729308
12393,base_points,502.9254442729308
12394,base_points,502.9254442729308
12395,base_points,502.9254442729308
12396,base_points,502.9254442729308
12397,base_points,502.9254442729308
12398,base_points,502.9254442729308
12399,base_points,502.9254442729308
12400,base_points,502.9254442729308
12401,base_points,502.9254442729308
12402,base_points,502.9254442729308
12403,base_points,502.9254442729308
12404,base_points,502.9254442729308
12405,base_points,502.9254442729308
12406,base_points,502.9254442729308
12407,base_points,502.9254442729308
12408,base_points,502.9254442729308
12409,base_points,502.9254442729308
12410,base_points,502.9254442729308
12411,base_points,502.9254442729308
12412,base_points,502.9254442729308
12413,base_points,502.9254442729308
12414,base_points,502.9254442729308
12415,base_points,502.9254442729308
12416,base_points,502.9254442729308
12417,base_points,502.9254442729308
12418,base_points,502.9254442729308
12419,base_points,502.9254442729308
12420,base_points,502.9254442729308
12421,base_points,502.9254442729308
12422,base_points,502.9254442729308
12423,base_points,502.9254442729308
12424,base_points,502.9254442729308
12425,base_points,502.9254442729308
12426,base_points,502.9254442729308
12427,base_points,502.9254442729308
12428,base_points,502.9254442729308
12429,base_points,502.9254442729308
12430,base_points,502.9254442729308
12431,base_points,502.9254442729308
12432,base_points,502.9254442729308
12433,base_points,502.9254442729308
12434,base_points,502.9254442729308
12435,base_points,502.9254442729308
12436,base_points,502.9254442729308
12437,base_points,502.9254442729308
12438,base_points,502.9254442729308
12439,base_points,502.9254442729308
12440,base_points,502.9254442729308
12441,base_points,502.9254442729308
12442,base_points,502.9254442729308
12443,base_points,502.9254442729308
12444,base_points,502.9254442729308
12445,base_points,502.9254442729308
12446,base_points,502.9254442729308
12447,base_points,502.9254442729308
12448,base_points,502.9254442729308
12449,base_points,502.9254442729308
12450,base_points,502.9254442729308
12451,base_points,502.9254442729308
12452,base_points,502.9254442729308
12453,base_points,502.9254442729308
12454,base_points,502.9254442729308
12455,base_points,502.9254442729308
12456,base_points,502.9254442729308
12457,base_points,502.9254442729308
12458,base_points,502.9254442729308
12459,base_points,502.9254442729308
12460,base_points,502.9254442729308
12461,base_points,502.9254442729308
12462,base_points,502.9254442729308
12463,base_points,502.9254442729308
12464,base_points,502.9254442729308
12465,base_points,502.9254442729308
12466,base_points,502.9254442729308
12467,base_points,502.9254442729308
12468,base_points,502.9254442729308
12469,base_points,502.9254442729308
12470,base_points,502.9254442729308
12471,base_points,502.9254442729308
12472,base_points,502.9254442729308
12473,base_points,502.9254442729308
12474,base_points,502.9254442729308
12475,base_points,502.9254442729308
12476,base_points,502.9254442729308
12477,base_points,502.9254442729308
12478,base_points,502.9254442729308
12479,base_points,502.9254442729308
12480,base_points,502.9254442729308
12481,base_points,502.9254442729308
12482,base_points,502.9254442729308
12483,base_points,502.9254442729308
12484,base_points,502.9254442729308
12485,base_points,502.9254442729308
12486,base_points,502.9254442729308
12487,base_points,502.9254442729308
12488,base_points,502.9254442729308
12489,base_points,502.9254442729308
12490,base_points,502.9254442729308
12491,base_points,502.9254442729308
12492,base_points,502.9254442729308
12493,base_points,502.9254442729308
12494,base_points,502.9254442729308
12495,base_points,502.9254442729308
12496,base_points,502.9254442729308
12497,base_points,502.9254442729308
12498,base_points,502.9254442729308
12499,base_points,502.9254442729308
12500,base_points,502.9254442729308
12501,base_points,502.9254442729308
12502,base_points,502.9254442729308
12503,base_points,502.9254442729308
12504,base_points,502.9254442729308
12505,base_points,502.9254442729308
12506,base_points,502.9254442729308
12507,base_points,502.9254442729308
12508,base_points,502.9254442729308
12509,base_points,502.9254442729308
12510,base_points,502.9254442729308
12511,base_points,502.9254442729308
12512,base_points,502.9254442729308
12513,base_points,502.9254442729308
12514,base_points,502.9254442729308
12515,base_points,502.9254442729308
12516,base_points,502.9254442729308
12517,base_points,502.9254442729308
12518,base_points,502.9254442729308
12519,base_points,502.9254442729308
12520,base_points,502.9254442729308
12521,base_points,502.9254442729308
12522,base_points,502.9254442729308
12523,base_points,502.9254442729308
12524,base_points,502.9254442729308
12525,base_points,502.9254442729308
12526,base_points,502.9254442729308
12527,base_points,502.9254442729308
12528,base_points,502.9254442729308
12529,base_points,502.9254442729308
12530,base_points,502.9254442729308
12531,base_points,502.9254442729308
12532,base_points,502.9254442729308
12533,base_points,502.9254442729308
12534,base_points,502.9254442729308
12535,base_points,502.9254442729308
12536,base_points,502.9254442729308
12537,base_points,502.9254442729308
12538,base_points,502.9254442729308
12539,base_points,502.9254442729308
12540,base_points,502.9254442729308
12541,base_points,502.9254442729308
12542,base_points,502.9254442729308
12543,base_points,502.9254442729308
12544,base_points,502.9254442729308
12545,base_points,502.9254442729308
12546,base_points,502.9254442729308
12547,base_points,502.9254442729308
12548,base_points,502.9254442729308
12549,base_points,502.9254442729308
12550,base_points,502.9254442729308
12551,base_points,502.9254442729308
12552,base_points,502.9254442729308
12553,base_points,502.9254442729308
12554,base_points,502.9254442729308
12555,base_points,502.9254442729308
12556,base_points,502.9254442729308
12557,base_points,502.9254442729308
12558,base_points,502.9254442729308
12559,base_points,502.9254442729308
12560,base_points,502.9254442729308
12561,base_points,502.9254442729308
12562,base_points,502.9254442729308
12563,base_points,502.9254442729308
12564,base_points,502.9254442729308
12565,base_points,502.9254442729308
12566,base_points,502.9254442729308
12567,base_points,502.9254442729308
12568,base_points,502.9254442729308
12569,base_points,502.9254442729308
12570,base_points,502.9254442729308
12571,base_points,502.9254442729308
12572,base_points,502.9254442729308
12573,base_points,502.9254442729308
12574,base_points,502.9254442729308
12575,base_points,502.9254442729308
12576,base_points,502.9254442729308
12577,base_points,502.9254442729308
12578,base_points,502.9254442729308
12579,base_points,502.9254442729308
12580,base_points,502.9254442729308
12581,base_points,502.9254442729308
12582,base_points,502.9254442729308
12583,base_points,502.9254442729308
12584,base_points,502.9254442729308
12585,base_points,502.9254442729308
12586,base_points,502.9254442729308
12587,base_points,502.9254442729308
12588,base_points,502.9254442729308
12589,base_points,502.9254442729308
12590,base_points,502.9254442729308
12591,base_points,502.9254442729308
12592,base_points,502.9254442729308
12593,base_points,502.9254442729308
12594,base_points,502.9254442729308
12595,base_points,502.9254442729308
12596,base_points,502.9254442729308
12597,base_points,502.9254442729308
12598,base_points,502.9254442729308
12599,base_points,502.9254442729308
12600,base_points,502.9254442729308
12601,base_points,502.9254442729308
12602,base_points,502.9254442729308
12603,base_points,502.9254442729308
12604,base_points,502.9254442729308
12605,base_points,502.9254442729308
12606,base_points,502.9254442729308
12607,base_points,502.9254442729308
12608,base_points,502.9254442729308
12609,base_points,502.9254442729308
12610,base_points,502.9254442729308
12611,base_points,502.9254442729308
12612,base_points,502.9254442729308
12613,base_points,502.9254442729308
12614,base_points,502.9254442729308
12615,base_points,502.9254442729308
12616,base_points,502.9254442729308
12617,base_points,502.9254442729308
12618,base_points,502.9254442729308
12619,base_points,502.9254442729308
12620,base_points,502.9254442729308
12621,base_points,502.9254442729308
12622,base_points,502.9254442729308
12623,base_points,502.9254442729308
12624,base_points,502.9254442729308
12625,base_points,502.9254442729308
12626,base_points,502.9254442729308
12627,base_points,502.9254442729308
12628,base_points,502.9254442729308
12629,base_points,502.9254442729308
12630,base_points,502.9254442729308
12631,base_points,502.9254442729308
12632,base_points,502.9254442729308
12633,base_points,502.9254442729308
12634,base_points,502.9254442729308
12635,base_points,502.9254442729308
12636,base_points,502.9254442729308
12637,base_points,502.9254442729308
12638,base_points,502.9254442729308
12639,base_points,502.9254442729308
12640,base_points,502.9254442729308
12641,base_points,502.9254442729308
12642,base_points,502.9254442729308
12643,base_points,502.9254442729308
12644,base_points,502.9254442729308
12645,base_points,502.9254442729308
12646,base_points,502.9254442729308
12647,base_points,502.9254442729308
12648,base_points,502.9254442729308
12649,base_points,502.9254442729308
12650,base_points,502.9254442729308
12651,base_points,502.9254442729308
12652,base_points,502.9254442729308
12653,base_points,502.9254442729308
12654,base_points,502.9254442729308
12655,base_points,502.9254442729308
12656,base_points,502.9254442729308
12657,base_points,502.9254442729308
12658,base_points,502.9254442729308
12659,base_points,502.9254442729308
12660,base_points,502.9254442729308
12661,base_points,502.9254442729308
12662,base_points,502.9254442729308
12663,base_points,502.9254442729308
12664,base_points,502.9254442729308
12665,base_points,502.9254442729308
12666,base_points,502.9254442729308
12667,base_points,502.9254442729308
12668,base_points,502.9254442729308
12669,base_points,502.9254442729308
12670,base_points,502.9254442729308
12671,base_points,502.9254442729308
12672,base_points,502.9254442729308
12673,base_points,502.9254442729308
12674,base_points,502.9254442729308
12675,base_points,502.9254442729308
12676,base_points,502.9254442729308
12677,base_points,502.9254442729308
12678,base_points,502.9254442729308
12679,base_points,502.9254442729308
12680,base_points,502.9254442729308
12681,base_points,502.9254442729308
12682,base_points,502.9254442729308
12683,base_points,502.9254442729308
12684,base_points,502.9254442729308
12685,base_points,502.9254442729308
12686,base_points,502.9254442729308
12687,base_points,502.9254442729308
12688,base_points,502.9254442729308
12689,base_points,502.9254442729308
12690,base_points,502.9254442729308
12691,base_points,502.9254442729308
12692,base_points,502.9254442729308
12693,base_points,502.9254442729308
12694,base_points,502.9254442729308
12695,base_points,502.9254442729308
12696,base_points,502.9254442729308
12697,base_points,502.9254442729308
12698,base_points,502.9254442729308
12699,base_points,502.9254442729308
12700,base_points,502.9254442729308
12701,base_points,502.9254442729308
12702,base_points,502.9254442729308
12703,base_points,502.9254442729308
12704,base_points,502.9254442729308
12705,base_points,502.9254442729308
12706,base_points,502.9254442729308
12707,base_points,502.9254442729308
12708,base_points,502.9254442729308
12709,base_points,502.9254442729308
12710,base_points,502.9254442729308
12711,base_points,502.9254442729308
12712,base_points,502.9254442729308
12713,base_points,502.9254442729308
12714,base_points,502.9254442729308
12715,base_points,502.9254442729308
12716,base_points,502.9254442729308
12717,base_points,502.9254442729308
12718,base_points,502.9254442729308
12719,base_points,502.9254442729308
12720,base_points,502.9254442729308
12721,base_points,502.9254442729308
12722,base_points,502.9254442729308
12723,base_points,502.9254442729308
12724,base_points,502.9254442729308
12725,base_points,502.9254442729308
12726,base_points,502.9254442729308
12727,base_points,502.9254442729308
12728,base_points,502.9254442729308
12729,base_points,502.9254442729308
12730,base_points,502.9254442729308
12731,base_points,502.9254442729308
12732,base_points,502.9254442729308
12733,base_points,502.9254442729308
12734,base_points,502.9254442729308
12735,base_points,502.9254442729308
12736,base_points,502.9254442729308
12737,base_points,502.9254442729308
12738,base_points,502.9254442729308
12739,base_points,502.9254442729308
12740,base_points,502.9254442729308
12741,base_points,502.9254442729308
12742,base_points,502.9254442729308
12743,base_points,502.9254442729308
12744,base_points,502.9254442729308
12745,base_points,502.9254442729308
12746,base_points,502.9254442729308
12747,base_points,502.9254442729308
12748,base_points,502.9254442729308
12749,base_points,502.9254442729308
12750,base_points,502.9254442729308
12751,base_points,502.9254442729308
12752,base_points,502.9254442729308
12753,base_points,502.9254442729308
12754,base_points,502.9254442729308
12755,base_points,502.9254442729308
12756,base_points,502.9254442729308
12757,base_points,502.9254442729308
12758,base_points,502.9254442729308
12759,base_points,502.9254442729308
12760,base_points,502.9254442729308
12761,base_points,502.9254442729308
12762,base_points,502.9254442729308
12763,base_points,502.9254442729308
12764,base_points,502.9254442729308
12765,base_points,502.9254442729308
12766,base_points,502.9254442729308
12767,base_points,502.9254442729308
12768,base_points,502.9254442729308
12769,base_points,502.9254442729308
12770,base_points,502.9254442729308
12771,base_points,502.9254442729308
12772,base_points,502.9254442729308
12773,base_points,502.9254442729308
12774,base_points,502.9254442729308
12775,base_points,502.9254442729308
12776,base_points,502.9254442729308
12777,base_points,502.9254442729308
12778,base_points,502.9254442729308
12779,base_points,502.9254442729308
12780,base_points,502.9254442729308
12781,base_points,502.9254442729308
12782,base_points,502.9254442729308
12783,base_points,502.9254442729308
12784,base_points,502.9254442729308
12785,base_points,502.9254442729308
12786,base_points,502.9254442729308
12787,base_points,502.9254442729308
12788,base_points,502.9254442729308
12789,base_points,502.9254442729308
12790,base_points,502.9254442729308
12791,base_points,502.9254442729308
12792,base_points,502.9254442729308
12793,base_points,502.9254442729308
12794,base_points,502.9254442729308
12795,base_points,502.9254442729308
12796,base_points,502.9254442729308
12797,base_points,502.9254442729308
12798,base_points,502.9254442729308
12799,base_points,502.9254442729308
12800,base_points,502.9254442729308
12801,base_points,502.9254442729308
12802,base_points,502.9254442729308
12803,base_points,502.9254442729308
12804,base_points,502.9254442729308
12805,base_points,502.9254442729308
12806,base_points,502.9254442729308
12807,base_points,502.9254442729308
12808,base_points,502.9254442729308
12809,base_points,502.9254442729308
12810,base_points,502.9254442729308
12811,base_points,502.9254442729308
12812,base_points,502.9254442729308
12813,base_points,502.9254442729308
12814,base_points,502.9254442729308
12815,base_points,502.9254442729308
12816,base_points,502.9254442729308
12817,base_points,502.9254442729308
12818,base_points,502.9254442729308
12819,base_points,502.9254442729308
12820,base_points,502.9254442729308
12821,base_points,502.9254442729308
12822,base_points,502.9254442729308
12823,base_points,502.9254442729308
12824,base_points,502.9254442729308
12825,base_points,502.9254442729308
12826,base_points,502.9254442729308
12827,base_points,502.9254442729308
12828,base_points,502.9254442729308
12829,base_points,502.9254442729308
12830,base_points,502.9254442729308
12831,base_points,502.9254442729308
12832,base_points,502.9254442729308
12833,base_points,502.9254442729308
12834,base_points,502.9254442729308
12835,base_points,502.9254442729308
12836,base_points,502.9254442729308
12837,base_points,502.9254442729308
12838,base_points,502.9254442729308
12839,base_points,502.9254442729308
12840,base_points,502.9254442729308
12841,base_points,502.9254442729308
12842,base_points,502.9254442729308
12843,base_points,502.9254442729308
12844,base_points,502.9254442729308
12845,base_points,502.9254442729308
12846,base_points,502.9254442729308
12847,base_points,502.9254442729308
12848,base_points,502.9254442729308
12849,base_points,502.9254442729308
12850,base_points,502.9254442729308
12851,base_points,502.9254442729308
12852,base_points,502.9254442729308
12853,base_points,502.9254442729308
12854,base_points,502.9254442729308
12855,base_points,502.9254442729308
12856,base_points,502.9254442729308
12857,base_points,502.9254442729308
12858,base_points,502.9254442729308
12859,base_points,502.9254442729308
12860,base_points,502.9254442729308
12861,base_points,502.9254442729308
12862,base_points,502.9254442729308
12863,base_points,502.9254442729308
12864,base_points,502.9254442729308
12865,base_points,502.9254442729308
12866,base_points,502.9254442729308
12867,base_points,502.9254442729308
12868,base_points,502.9254442729308
12869,base_points,502.9254442729308
12870,base_points,502.9254442729308
12871,base_points,502.9254442729308
12872,base_points,502.9254442729308
12873,base_points,502.9254442729308
12874,base_points,502.9254442729308
12875,base_points,502.9254442729308
12876,base_points,502.9254442729308
12877,base_points,502.9254442729308
12878,base_points,502.9254442729308
12879,base_points,502.9254442729308
12880,base_points,502.9254442729308
12881,base_points,502.9254442729308
12882,base_points,502.9254442729308
12883,base_points,502.9254442729308
12884,base_points,502.9254442729308
12885,base_points,502.9254442729308
12886,base_points,502.9254442729308
12887,base_points,502.9254442729308
12888,base_points,502.9254442729308
12889,base_points,502.9254442729308
12890,base_points,502.9254442729308
12891,base_points,502.9254442729308
12892,base_points,502.9254442729308
12893,base_points,502.9254442729308
12894,base_points,502.9254442729308
12895,base_points,502.9254442729308
12896,base_points,502.9254442729308
12897,base_points,502.9254442729308
12898,base_points,502.9254442729308
12899,base_points,502.9254442729308
12900,base_points,502.9254442729308
12901,base_points,502.9254442729308
12902,base_points,502.9254442729308
12903,base_points,502.9254442729308
12904,base_points,502.9254442729308
12905,base_points,502.9254442729308
12906,base_points,502.9254442729308
12907,base_points,502.9254442729308
12908,base_points,502.9254442729308
12909,base_points,502.9254442729308
12910,base_points,502.9254442729308
12911,base_points,502.9254442729308
12912,base_points,502.9254442729308
12913,base_points,502.9254442729308
12914,base_points,502.9254442729308
12915,base_points,502.9254442729308
12916,base_points,502.9254442729308
12917,base_points,502.9254442729308
12918,base_points,502.9254442729308
12919,base_points,502.9254442729308
12920,base_points,502.9254442729308
12921,base_points,502.9254442729308
12922,base_points,502.9254442729308
12923,base_points,502.9254442729308
12924,base_points,502.9254442729308
12925,base_points,502.9254442729308
12926,base_points,502.9254442729308
12927,base_points,502.9254442729308
12928,base_points,502.9254442729308
12929,base_points,502.9254442729308
12930,base_points,502.9254442729308
12931,base_points,502.9254442729308
12932,base_points,502.9254442729308
12933,base_points,502.9254442729308
12934,base_points,502.9254442729308
12935,base_points,502.9254442729308
12936,base_points,502.9254442729308
12937,base_points,502.9254442729308
12938,base_points,502.9254442729308
12939,base_points,502.9254442729308
12940,base_points,502.9254442729308
12941,base_points,502.9254442729308
12942,base_points,502.9254442729308
12943,base_points,502.9254442729308
12944,base_points,502.9254442729308
12945,base_points,502.9254442729308
12946,base_points,502.9254442729308
12947,base_points,502.9254442729308
12948,base_points,502.9254442729308
12949,base_points,502.9254442729308
12950,base_points,502.9254442729308
12951,base_points,502.9254442729308
12952,base_points,502.9254442729308
12953,base_points,502.9254442729308
12954,base_points,502.9254442729308
12955,base_points,502.9254442729308
12956,base_points,502.9254442729308
12957,base_points,502.9254442729308
12958,base_points,502.9254442729308
12959,base_points,502.9254442729308
12960,base_points,502.9254442729308
12961,base_points,502.9254442729308
12962,base_points,502.9254442729308
12963,base_points,502.9254442729308
12964,base_points,502.9254442729308
12965,base_points,502.9254442729308
12966,base_points,502.9254442729308
12967,base_points,502.9254442729308
12968,base_points,502.9254442729308
12969,base_points,502.9254442729308
12970,base_points,502.9254442729308
12971,base_points,502.9254442729308
12972,base_points,502.9254442729308
12973,base_points,502.9254442729308
12974,base_points,502.9254442729308
12975,base_points,502.9254442729308
12976,base_points,502.9254442729308
12977,base_points,502.9254442729308
12978,base_points,502.9254442729308
12979,base_points,502.9254442729308
12980,base_points,502.9254442729308
12981,base_points,502.9254442729308
12982,base_points,502.9254442729308
12983,base_points,502.9254442729308
12984,base_points,502.9254442729308
12985,base_points,502.9254442729308
12986,base_points,502.9254442729308
12987,base_points,502.9254442729308
12988,base_points,502.9254442729308
12989,base_points,502.9254442729308
12990,base_points,502.9254442729308
12991,base_points,502.9254442729308
12992,base_points,502.9254442729308
12993,base_points,502.9254442729308
12994,base_points,502.9254442729308
12995,base_points,502.9254442729308
12996,base_points,502.9254442729308
12997,base_points,502.9254442729308
12998,base_points,502.9254442729308
12999,base_points,502.9254442729308
13000,base_points,502.9254442729308
13001,base_points,502.9254442729308
13002,base_points,502.9254442729308
13003,base_points,502.9254442729308
13004,base_points,502.9254442729308
13005,base_points,502.9254442729308
13006,base_points,502.9254442729308
13007,base_points,502.9254442729308
13008,base_points,502.9254442729308
13009,base_points,502.9254442729308
13010,base_points,502.9254442729308
13011,base_points,502.9254442729308
13012,base_points,502.9254442729308
13013,base_points,502.9254442729308
13014,base_points,502.9254442729308
13015,base_points,502.9254442729308
13016,base_points,502.9254442729308
13017,base_points,502.9254442729308
13018,base_points,502.9254442729308
13019,base_points,502.9254442729308
13020,base_points,502.9254442729308
13021,base_points,502.9254442729308
13022,base_points,502.9254442729308
13023,base_points,502.9254442729308
13024,base_points,502.9254442729308
13025,base_points,502.9254442729308
13026,base_points,502.9254442729308
13027,base_points,502.9254442729308
13028,base_points,502.9254442729308
13029,base_points,502.9254442729308
13030,base_points,502.9254442729308
13031,base_points,502.9254442729308
13032,base_points,502.9254442729308
13033,base_points,502.9254442729308
13034,base_points,502.9254442729308
13035,base_points,502.9254442729308
13036,base_points,502.9254442729308
13037,base_points,502.9254442729308
13038,base_points,502.9254442729308
13039,base_points,502.9254442729308
13040,base_points,502.9254442729308
13041,base_points,502.9254442729308
13042,base_points,502.9254442729308
13043,base_points,502.9254442729308
13044,base_points,502.9254442729308
13045,base_points,502.9254442729308
13046,base_points,502.9254442729308
13047,base_points,502.9254442729308
13048,base_points,502.9254442729308
13049,base_points,502.9254442729308
13050,base_points,502.9254442729308
13051,base_points,502.9254442729308
13052,base_points,502.9254442729308
13053,base_points,502.9254442729308
13054,base_points,502.9254442729308
13055,base_points,502.9254442729308
13056,base_points,502.9254442729308
13057,base_points,502.9254442729308
13058,base_points,502.9254442729308
13059,base_points,502.9254442729308
13060,base_points,502.9254442729308
13061,base_points,502.9254442729308
13062,base_points,502.9254442729308
13063,base_points,502.9254442729308
13064,base_points,502.9254442729308
13065,base_points,502.9254442729308
13066,base_points,502.9254442729308
13067,base_points,502.9254442729308
13068,base_points,502.9254442729308
13069,base_points,502.9254442729308
13070,base_points,502.9254442729308
13071,base_points,502.9254442729308
13072,base_points,502.9254442729308
13073,base_points,502.9254442729308
13074,base_points,502.9254442729308
13075,base_points,502.9254442729308
13076,base_points,502.9254442729308
13077,base_points,502.9254442729308
13078,base_points,502.9254442729308
13079,base_points,502.9254442729308
13080,base_points,502.9254442729308
13081,base_points,502.9254442729308
13082,base_points,502.9254442729308
13083,base_points,502.9254442729308
13084,base_points,502.9254442729308
13085,base_points,502.9254442729308
13086,base_points,502.9254442729308
13087,base_points,502.9254442729308
13088,base_points,502.9254442729308
13089,base_points,502.9254442729308
13090,base_points,502.9254442729308
13091,base_points,502.9254442729308
13092,base_points,502.9254442729308
13093,base_points,502.9254442729308
13094,base_points,502.9254442729308
13095,base_points,502.9254442729308
13096,base_points,502.9254442729308
13097,base_points,502.9254442729308
13098,base_points,502.9254442729308
13099,base_points,502.9254442729308
13100,base_points,502.9254442729308
13101,base_points,502.9254442729308
13102,base_points,502.9254442729308
13103,base_points,502.9254442729308
13104,base_points,502.9254442729308
13105,base_points,502.9254442729308
13106,base_points,502.9254442729308
13107,base_points,502.9254442729308
13108,base_points,502.9254442729308
13109,base_points,502.9254442729308
13110,base_points,502.9254442729308
13111,base_points,502.9254442729308
13112,base_points,502.9254442729308
13113,base_points,502.9254442729308
13114,base_points,502.9254442729308
13115,base_points,502.9254442729308
13116,base_points,502.9254442729308
13117,base_points,502.9254442729308
13118,base_points,502.9254442729308
13119,base_points,502.9254442729308
13120,base_points,502.9254442729308
13121,base_points,502.9254442729308
13122,base_points,502.9254442729308
13123,base_points,502.9254442729308
13124,base_points,502.9254442729308
13125,base_points,502.9254442729308
13126,base_points,502.9254442729308
13127,base_points,502.9254442729308
13128,base_points,502.9254442729308
13129,base_points,502.9254442729308
13130,base_points,502.9254442729308
13131,base_points,502.9254442729308
13132,base_points,502.9254442729308
13133,base_points,502.9254442729308
13134,base_points,502.9254442729308
13135,base_points,502.9254442729308
13136,base_points,502.9254442729308
13137,base_points,502.9254442729308
13138,base_points,502.9254442729308
13139,base_points,502.9254442729308
13140,base_points,502.9254442729308
13141,base_points,502.9254442729308
13142,base_points,502.9254442729308
13143,base_points,502.9254442729308
13144,base_points,502.9254442729308
13145,base_points,502.9254442729308
13146,base_points,502.9254442729308
13147,base_points,502.9254442729308
13148,base_points,502.9254442729308
13149,base_points,502.9254442729308
13150,base_points,502.9254442729308
13151,base_points,502.9254442729308
13152,base_points,502.9254442729308
13153,base_points,502.9254442729308
13154,base_points,502.9254442729308
13155,base_points,502.9254442729308
13156,base_points,502.9254442729308
13157,base_points,502.9254442729308
13158,base_points,502.9254442729308
13159,base_points,502.9254442729308
13160,base_points,502.9254442729308
13161,base_points,502.9254442729308
13162,base_points,502.9254442729308
13163,base_points,502.9254442729308
13164,base_points,502.9254442729308
13165,base_points,502.9254442729308
13166,base_points,502.9254442729308
13167,base_points,502.9254442729308
13168,base_points,502.9254442729308
13169,base_points,502.9254442729308
13170,base_points,502.9254442729308
13171,base_points,502.9254442729308
13172,base_points,502.9254442729308
13173,base_points,502.9254442729308
13174,base_points,502.9254442729308
13175,base_points,502.9254442729308
13176,base_points,502.9254442729308
13177,base_points,502.9254442729308
13178,base_points,502.9254442729308
13179,base_points,502.9254442729308
13180,base_points,502.9254442729308
13181,base_points,502.9254442729308
13182,base_points,502.9254442729308
13183,base_points,502.9254442729308
13184,base_points,502.9254442729308
13185,base_points,502.9254442729308
13186,base_points,502.9254442729308
13187,base_points,502.9254442729308
13188,base_points,502.9254442729308
13189,base_points,502.9254442729308
13190,base_points,502.9254442729308
13191,base_points,502.9254442729308
13192,base_points,502.9254442729308
13193,base_points,502.9254442729308
13194,base_points,502.9254442729308
13195,base_points,502.9254442729308
13196,base_points,502.9254442729308
13197,base_points,502.9254442729308
13198,base_points,502.9254442729308
13199,base_points,502.9254442729308
13200,base_points,502.9254442729308
13201,base_points,502.9254442729308
