claim_id,score,pred_proba_bad,score_band,fraud
5682,525.6597004572399,0.1002547364692012,500-550,0.0
5683,459.56415297663034,0.33910930853016974,450-500,0.0
5684,465.8010150003748,0.3075990450862126,450-500,0.0
5685,516.2121314834668,0.12173389251736959,500-550,0.0
5686,499.2324234588443,0.1702583186680585,450-500,0.0
5687,500.4219793049234,0.16641067365410234,500-550,0.0
5688,592.892047827188,0.023026935593582234,550-600,0.0
5689,491.2167791950724,0.19803885467014823,450-500,0.0
5690,499.4693110333643,0.16948650305392574,450-500,1.0
5691,465.5502474387685,0.3088344274407435,450-500,0.0
5692,488.4701264826268,0.20831111924717507,450-500,0.0
5693,503.5824460552799,0.15652632533917607,500-550,0.0
5694,555.6627046494668,0.052769256486982274,550-600,0.0
5695,560.2193836334125,0.04774786002651242,550-600,0.0
5696,508.853644134665,0.1411107405963512,500-550,0.0
5697,480.92462907790787,0.23852235983925354,450-500,1.0
5698,485.20630126910936,0.22102116933434993,450-500,1.0
5699,501.54734026449177,0.16283502870204097,500-550,1.0
5700,459.2665270658459,0.34065215723101866,450-500,0.0
5701,556.9308397684379,0.051323744052445,550-600,0.0
5702,505.4132110141999,0.15102246365785038,500-550,0.0
5703,512.0909568528187,0.13228635544118533,500-550,0.0
5704,581.4211882542639,0.029806723812318733,550-600,0.0
5705,547.9675329115937,0.06239651311998127,500-550,0.0
5706,485.0703510002666,0.22156245208693465,450-500,0.0
5707,476.8465054593674,0.25605533412463644,450-500,0.0
5708,516.6645312274708,0.12062076098259307,500-550,0.0
5709,588.8139242086474,0.025244711242862036,550-600,0.0
5710,525.7568396055216,0.10005246561122443,500-550,0.0
5711,502.0041443013625,0.16140136834057578,500-550,1.0
5712,602.9864684464446,0.018324441810157483,600-650,0.0
5713,491.14732469287156,0.19829384208509562,450-500,0.0
5714,473.4060659132366,0.27148881137880465,450-500,1.0
5715,494.34595013543014,0.18680644744367914,450-500,1.0
5716,554.0982451421347,0.054605521530980604,550-600,0.0
5717,479.4909638491161,0.2445907867527994,450-500,0.0
5718,464.8305769230078,0.3123949879277646,450-500,1.0
5719,538.6713418516005,0.07620732214314897,500-550,0.0
5720,490.80890833612966,0.19953980042111316,450-500,0.0
5721,516.3178821787828,0.12147290264945647,500-550,0.0
5722,510.48198170359126,0.13661221086525216,500-550,0.0
5723,526.2331412311119,0.09906591449886233,500-550,0.0
5724,495.99568062400823,0.18108511542567313,450-500,0.0
5725,505.25536087621407,0.1514906724285965,500-550,1.0
5726,560.3393727770423,0.04762196528915584,550-600,0.0
5727,498.72467727243213,0.17192203921650848,450-500,1.0
5728,504.150582316163,0.15480106065724228,500-550,0.0
5729,560.3393727770423,0.04762196528915584,550-600,0.0
5730,547.1302310878318,0.06353793031560877,500-550,0.0
5731,567.4821937721496,0.04067164867513912,550-600,1.0
5732,503.4779811144114,0.15684525408949798,500-550,1.0
5733,459.1062318925142,0.3414845077750399,450-500,0.0
5734,493.7365504290043,0.18895479438099377,450-500,0.0
5735,543.0577409513894,0.06937192495380051,500-550,0.0
5736,504.37584097845826,0.15412132814407914,500-550,0.0
5737,483.15319905611364,0.2292963510538176,450-500,0.0
5738,513.7688801331421,0.12789936450741216,500-550,0.0
5739,433.6721608843886,0.4827483721756829,<450,1.0
5740,517.2719307752502,0.11914007240141922,500-550,1.0
5741,488.87398868600144,0.2067764287221999,450-500,1.0
5742,585.1001892456308,0.02744442209992687,550-600,0.0
5743,503.51821545419836,0.15672235711049726,500-550,0.0
5744,530.7068759770648,0.0902150583037995,500-550,0.0
5745,495.68984277507815,0.18213537091555276,450-500,0.0
5746,484.87525161544465,0.2223408913741098,450-500,0.0
5747,465.6381225414431,0.30840120676376764,450-500,0.0
5748,479.15352292550676,0.24603419040850424,450-500,0.0
5749,510.95186703390965,0.13533672024686455,500-550,1.0
5750,507.6646581719035,0.14447317355428807,500-550,0.0
5751,479.9692086337303,0.2425549241479924,450-500,1.0
5752,477.1523368826318,0.25471160728014114,450-500,0.0
5753,509.64067660877714,0.13892117909712814,500-550,0.0
5754,474.59298249953883,0.2660990136983959,450-500,0.0
5755,482.1655972355536,0.23335370279233233,450-500,0.0
5756,465.95022353128167,0.3068652883468908,450-500,0.0
5757,516.074385287855,0.12207457063266085,500-550,0.0
5758,472.2580690058988,0.2767665489074411,450-500,0.0
5759,487.3961329538357,0.21243309401322719,450-500,0.0
5760,544.597010612316,0.06711075678854636,500-550,0.0
5761,490.80890833612966,0.19953980042111316,450-500,0.0
5762,487.9623213621769,0.2102526851048862,450-500,1.0
5763,524.6567855133558,0.10236440770205607,500-550,0.0
5764,485.682485543237,0.21913272823891744,450-500,0.0
5765,475.0057164959901,0.26424084869314685,450-500,1.0
5766,513.7122116317565,0.12804547873310812,500-550,0.0
5767,486.95768513943887,0.21413288307435593,450-500,0.0
5768,457.55482684396713,0.3495902790301484,450-500,0.0
5769,498.33430759049253,0.17320989470539216,450-500,0.0
5770,491.483422974919,0.1970622228923593,450-500,0.0
5771,529.2381866474418,0.09303923053382207,500-550,0.0
5772,590.3326934440951,0.024395447492079583,550-600,0.0
5773,502.47324525362296,0.15993974072002945,500-550,1.0
5774,479.8312536252311,0.243141007084076,450-500,0.0
5775,573.9926198377734,0.03519150437624364,550-600,0.0
5776,526.173963235913,0.09918801566243694,500-550,0.0
5777,497.53006596838975,0.1758871599034145,450-500,0.0
5778,502.520572986829,0.15979287337991668,500-550,0.0
5779,534.8780221817059,0.0826112212908229,500-550,0.0
5780,504.9000909098017,0.15254882173181894,500-550,1.0
5781,537.372428666524,0.07834716341102835,500-550,0.0
5782,530.7068759770648,0.0902150583037995,500-550,0.0
5783,486.4785808085706,0.2160015797739777,450-500,1.0
5784,549.5793247331419,0.06025301610622336,500-550,0.0
5785,552.1095741015341,0.05702665554333785,550-600,0.0
5786,489.8783562909308,0.2029961045599363,450-500,1.0
5787,492.92886134038906,0.19183131155166586,450-500,0.0
5788,521.5607387146995,0.10912683414375933,500-550,0.0
5789,493.8152325149161,0.18867635066497404,450-500,1.0
5790,554.398125743204,0.05424893716827019,550-600,0.0
5791,497.9440439500559,0.17450501147098973,450-500,0.0
5792,559.2443226706423,0.04878269442923102,550-600,0.0
5793,486.9715651265251,0.21407892133582654,450-500,0.0
5794,497.5573925397318,0.17579565986228382,450-500,1.0
5795,498.6481303415196,0.17217397318316643,450-500,0.0
5796,564.8133256252884,0.04314694564988462,550-600,0.0
5797,469.32655855316136,0.2905271038994288,450-500,1.0
5798,558.9222839820012,0.04912912507930897,550-600,0.0
5799,497.06180444095514,0.17746090660337216,450-500,0.0
5800,498.09548013665056,0.17400155555882038,450-500,0.0
5801,510.0397992359508,0.13782172990691008,500-550,0.0
5802,579.4876802827087,0.03112609962612496,550-600,0.0
5803,491.4333430690944,0.19724537216093868,450-500,0.0
5804,497.06180444095514,0.17746090660337216,450-500,0.0
5805,545.7584826224144,0.06545004853835007,500-550,0.0
5806,491.24653540039895,0.1979296866791521,450-500,0.0
5807,542.1670506407346,0.07071234604417935,500-550,1.0
5808,544.1239990727704,0.06779822614182199,500-550,0.0
5809,483.2301342326206,0.22898236910973022,450-500,0.0
5810,494.23532326383395,0.18719504332564954,450-500,0.0
5811,478.6679517029876,0.24812126936406476,450-500,0.0
5812,428.2280294807358,0.5141842506480958,<450,0.0
5813,481.50445352436594,0.23609763841230483,450-500,0.0
5814,485.8248257462264,0.2185704971090261,450-500,1.0
5815,492.05408101883427,0.19498430715168466,450-500,0.0
5816,502.70823069282613,0.15921160921106284,500-550,0.0
5817,478.73679755182786,0.2478246362035366,450-500,0.0
5818,568.1936581956718,0.040035087882913746,550-600,0.0
5819,515.5198135619211,0.12345446856992852,500-550,0.0
5820,506.2496538840204,0.14856127091040436,500-550,1.0
5821,508.3877730746157,0.1424203564483698,500-550,0.0
5822,462.56808719688894,0.32373240677619014,450-500,0.0
5823,495.99568062400823,0.18108511542567313,450-500,0.0
5824,487.35521945055393,0.21259129112451772,450-500,0.0
5825,491.19645549457437,0.1981134432438836,450-500,0.0
5826,530.2200741167073,0.09114247718047637,500-550,0.0
5827,486.35283740698355,0.21649398165523673,450-500,0.0
5828,553.2328805243717,0.055646935038916656,550-600,0.0
5829,481.14387292345043,0.2376035152095089,450-500,0.0
5830,526.5941414292835,0.0983239613383115,500-550,0.0
5831,497.1153272322821,0.17728046820659754,450-500,0.0
5832,500.0300057971229,0.1676707745643899,500-550,0.0
5833,491.4044369010695,0.19735114451679467,450-500,0.0
5834,500.006280243999,0.16774729055077545,500-550,0.0
5835,459.56415297663034,0.33910930853016974,450-500,0.0
5836,505.07992736992196,0.15201243461758238,500-550,0.0
5837,528.654303839899,0.09418387018050133,500-550,0.0
5838,535.4199998661726,0.08166714210468713,500-550,0.0
5839,489.1532141950081,0.2057202591643524,450-500,0.0
5840,514.3224613754841,0.12647948130692394,500-550,0.0
5841,502.95875218341723,0.15843829928242936,500-550,1.0
5842,494.437277289353,0.18648611358952003,450-500,0.0
5843,493.6272925279808,0.18934196371179496,450-500,1.0
5844,475.0057164959901,0.26424084869314685,450-500,0.0
5845,482.8318792644214,0.23061096408242543,450-500,1.0
5846,542.5363900380585,0.07015363846197269,500-550,0.0
5847,515.7593968975863,0.12285669500474951,500-550,0.0
5848,491.09976865089016,0.19846857644259686,450-500,0.0
5849,488.71648765946514,0.20737394180643515,450-500,0.0
5850,494.6902554384519,0.18560099322003065,450-500,0.0
5851,514.6621880376612,0.1256148053973443,500-550,0.0
5852,548.6872034273545,0.06143077618100959,500-550,0.0
5853,501.26144466038403,0.1637375081338356,500-550,0.0
5854,430.43133908960993,0.5014612379942154,<450,0.0
5855,530.9843805000197,0.08969018922628486,500-550,0.0
5856,480.01928853955485,0.24234240427285164,450-500,0.0
5857,503.243597681425,0.15756274521727578,500-550,0.0
5858,516.010467716455,0.1222329321610108,500-550,0.0
5859,498.67459736660754,0.17208683091795834,450-500,0.0
5860,528.4701826845782,0.09454742861985779,500-550,0.0
5861,484.02086522718287,0.2257728332670972,450-500,0.0
5862,523.7431262025066,0.10432046766310481,500-550,0.0
5863,491.24653540039895,0.1979296866791521,450-500,1.0
5864,511.65159105749893,0.13345596894341272,500-550,0.0
5865,505.1026807044045,0.15194468007732403,500-550,1.0
5866,470.0470791062238,0.28710769367429767,450-500,1.0
5867,560.3393727770423,0.04762196528915584,550-600,0.0
5868,529.1241891702173,0.09326172518504164,500-550,0.0
5869,498.6481303415196,0.17217397318316643,450-500,0.0
5870,553.0239422915223,0.05590116664033044,550-600,0.0
5871,541.9860556946411,0.07098763943900248,500-550,0.0
5872,562.9952861009027,0.04491482663089011,550-600,0.0
5873,520.9444704005338,0.11051883002250962,500-550,0.0
5874,511.72793662837876,0.13325210713688423,500-550,0.0
5875,486.25359874797516,0.2168831660993392,450-500,0.0
5876,502.7835688459365,0.15897873416391037,500-550,0.0
5877,452.74570453790386,0.3752576781551325,450-500,0.0
5878,528.4701826845782,0.09454742861985779,500-550,1.0
5879,543.730342153141,0.06837533527131866,500-550,0.0
5880,486.7566749415189,0.21491546709364584,450-500,0.0
5881,560.1455420658041,0.04782549297915255,550-600,1.0
5882,503.51821545419836,0.15672235711049726,500-550,1.0
5883,538.9457727419473,0.07576213612024756,500-550,0.0
5884,526.5941414292835,0.0983239613383115,500-550,0.0
5885,487.0216450323497,0.21388430609444478,450-500,0.0
5886,542.5363900380585,0.07015363846197269,500-550,0.0
5887,503.34088848789145,0.1572645966306449,500-550,0.0
5888,573.9926198377734,0.03519150437624364,550-600,0.0
5889,533.2662303601577,0.0854777625061448,500-550,0.0
5890,582.3261681493456,0.029207966181415725,550-600,0.0
5891,510.2964295531379,0.13711866727323213,500-550,0.0
5892,474.9744931947414,0.26438112764286215,450-500,0.0
5893,524.2541040575385,0.10322247512888741,500-550,0.0
5894,455.95517626121364,0.35804009055569774,450-500,1.0
5895,592.8498012447253,0.02304890491963789,550-600,0.0
5896,540.2563932837622,0.07366879176631828,500-550,0.0
5897,555.347241481221,0.05313477190664084,550-600,0.0
5898,515.803467741925,0.12274700724363614,500-550,0.0
5899,510.605987644292,0.13627462062056675,500-550,0.0
5900,581.1500748388432,0.029988403893500083,550-600,0.0
5901,514.8924128522775,0.12503171630851018,500-550,0.0
5902,562.6387461401923,0.045269536257399594,550-600,0.0
5903,508.4378529804403,0.14227909145931608,500-550,0.0
5904,469.78937245543716,0.2883279418783685,450-500,0.0
5905,511.2270232301883,0.1345944893405165,500-550,0.0
5906,536.1618860354963,0.0803907758656047,500-550,0.0
5907,571.0779531667572,0.037550972433609546,550-600,0.0
5908,535.3198446355335,0.0818408604778709,500-550,0.0
5909,565.002066269416,0.04296726558722096,550-600,0.0
5910,460.03803945595513,0.3366597988758389,450-500,1.0
5911,564.6018263637908,0.04334914424916905,550-600,0.0
5912,521.1813579750537,0.1099819297452015,500-550,0.0
5913,461.0608934301703,0.33140262857765895,450-500,1.0
5914,547.9675329115937,0.06239651311998127,500-550,0.0
5915,537.1601571344872,0.07870204607254344,500-550,0.0
5916,515.3305920488658,0.12392835127540001,500-550,0.0
5917,516.1204315606673,0.1219605963417855,500-550,0.0
5918,486.43517557885724,0.21617145969677268,450-500,1.0
5919,534.3998423956884,0.08345240489870152,500-550,0.0
5920,509.0145241042519,0.14066083235530508,500-550,1.0
5921,459.1666186655153,0.34117082770964274,450-500,1.0
5922,521.3175510150289,0.109674287304768,500-550,0.0
5923,550.0779768554922,0.05960394533995754,550-600,0.0
5924,506.10187634824615,0.1489936778494246,500-550,0.0
5925,466.34220893290683,0.3049422960064169,450-500,0.0
5926,554.635013317724,0.053968810010878034,550-600,0.0
5927,568.5830091181258,0.03969078130140195,550-600,0.0
5928,518.3335154828588,0.1165899336977694,500-550,1.0
5929,511.5541834184683,0.13371645476740052,500-550,0.0
5930,495.34498271943744,0.183325302150152,450-500,0.0
5931,527.4229595749993,0.09663922333925909,500-550,1.0
5932,472.42351535952054,0.2760020400179397,450-500,0.0
5933,478.26954170950756,0.24984254838040595,450-500,1.0
5934,540.8558602156021,0.07272916488870465,500-550,0.0
5935,465.8334511772219,0.3074394520748963,450-500,1.0
5936,480.72337493101855,0.2393679557538907,450-500,0.0
5937,511.05776540381817,0.13505065269270314,500-550,0.0
5938,486.89255879023676,0.2143862093238372,450-500,0.0
5939,543.9407037346476,0.06806637681134232,500-550,0.0
5940,582.0759155352495,0.029372362831337002,550-600,0.0
5941,512.6925619831438,0.1306989563286099,500-550,0.0
5942,471.6991052675589,0.27935910270556086,450-500,0.0
5943,553.6712860172577,0.05511702546121333,550-600,0.0
5944,510.3267667162954,0.13703575546989577,500-550,1.0
5945,462.61816710271347,0.32347913672086814,450-500,0.0
5946,518.6419556085618,0.1158579328040954,500-550,0.0
5947,479.161663015295,0.24599930371799086,450-500,0.0
5948,521.6016543400272,0.10903496273980087,500-550,0.0
5949,481.48466914984726,0.23618009178273625,450-500,0.0
5950,458.772191482492,0.3432221873939671,450-500,0.0
5951,509.23897875507544,0.14003513969019746,500-550,0.0
5952,535.8717776256989,0.08088770636803556,500-550,0.0
5953,534.837777770367,0.08268171831836806,500-550,0.0
5954,513.0393485415416,0.12979129615422752,500-550,0.0
5955,531.5622600772209,0.08860602129821532,500-550,0.0
5956,543.1216585227894,0.06927664354185667,500-550,0.0
5957,507.3635501298278,0.14533520116418572,500-550,0.0
5958,531.8022391131464,0.08815927982656191,500-550,0.0
5959,591.6490995987251,0.02368192718285748,550-600,0.0
5960,543.493454578621,0.06872480779570402,500-550,0.0
5961,537.4179054171253,0.07827132453918116,500-550,0.0
5962,510.55591231947744,0.1364108596044787,500-550,0.0
5963,495.187991535393,0.18386899002738516,450-500,0.0
5964,504.2393169650917,0.15453300627532005,500-550,0.0
5965,521.5535140446982,0.10914306337659883,500-550,0.0
5966,533.9873318710511,0.08418431451241096,500-550,0.0
5967,466.2770825837047,0.3052613225906914,450-500,0.0
5968,541.4459491298413,0.07181503568991837,500-550,1.0
5969,529.1241891702173,0.09326172518504164,500-550,0.0
5970,499.72705931600245,0.16864988632979552,450-500,0.0
5971,510.9674511582067,0.13529459017037918,500-550,0.0
5972,533.3163102659823,0.08538735451447357,500-550,0.0
5973,490.3544140946115,0.20122235938723365,450-500,0.0
5974,458.535303907972,0.34445703127042926,450-500,1.0
5975,464.31061168686483,0.3149813915833191,450-500,0.0
5976,551.2740507211308,0.058073678857753955,550-600,0.0
5977,495.94560071818364,0.18125676766391355,450-500,0.0
5978,535.2549014007583,0.08195368377154337,500-550,0.0
5979,521.8521758306182,0.10847392416676174,500-550,0.0
5980,467.9294217747214,0.2972255531698284,450-500,0.0
5981,549.7396653767494,0.06004359033345918,500-550,0.0
5982,577.0869386545199,0.03284310581415376,550-600,0.0
5983,569.3003217982579,0.03906387450783512,550-600,0.0
5984,537.221058761792,0.07860007857060486,500-550,0.0
5985,502.27930049764115,0.16054273146396195,500-550,1.0
5986,553.7443706808597,0.05502914991939034,550-600,0.0
5987,448.6330851378358,0.3977845694973589,<450,1.0
5988,553.4357787676461,0.05540109444095777,550-600,0.0
5989,548.5749324593731,0.06158050937866297,500-550,0.0
5990,551.5747455364406,0.05769480616275106,550-600,0.0
5991,528.4421915202912,0.0946028088145588,500-550,0.0
5992,503.51821545419836,0.15672235711049726,500-550,0.0
5993,509.2525773180135,0.1399973071207829,500-550,0.0
5994,464.0764106257196,0.31615012185141117,450-500,0.0
5995,451.6166956575964,0.38139279536179604,450-500,1.0
5996,494.34595013543014,0.18680644744367914,450-500,0.0
5997,458.3251532991668,0.34555426296328884,450-500,0.0
5998,505.1026807044045,0.15194468007732403,500-550,1.0
5999,525.5580200168333,0.10046685272071272,500-550,0.0
6000,517.7604161739608,0.11796069423370907,500-550,0.0
6001,490.31790642271426,0.20135797194927854,450-500,0.0
6002,547.1724555699878,0.06347990642145669,500-550,0.0
6003,554.0481652363102,0.054665285737642906,550-600,0.0
6004,520.1525089063955,0.1123304842784642,500-550,0.0
6005,470.8409427356789,0.2833681882547951,450-500,0.0
6006,541.4960290356659,0.07173794490750102,500-550,0.0
6007,540.5571984296821,0.0731959099208648,500-550,0.0
6008,494.57859182896715,0.18599128155955003,450-500,0.0
6009,532.2685878927883,0.08729694695912733,500-550,0.0
6010,515.6573913620937,0.12311089955824962,500-550,1.0
6011,468.3729104308282,0.2950896399543986,450-500,0.0
6012,508.85959801542975,0.14109406888659107,500-550,0.0
6013,525.7509869214928,0.10006464225944546,500-550,1.0
6014,524.5574482649569,0.10257549481563227,500-550,0.0
6015,542.4030136704039,0.07035492735311362,500-550,1.0
6016,476.34464779401657,0.25827038930240376,450-500,0.0
6017,574.8031814003039,0.034561138863714536,550-600,0.0
6018,532.1669074523818,0.08748431316690494,500-550,0.0
6019,519.6145245596913,0.11357590183676791,500-550,0.0
6020,492.1581231903602,0.19460725702269716,450-500,0.0
6021,532.3135620885987,0.08721418897084555,500-550,0.0
6022,571.3876692623121,0.037293203700366866,550-600,0.0
6023,529.1742690760418,0.09316392296586037,500-550,0.0
6024,518.8662004191261,0.11532825722382346,500-550,0.0
6025,505.07992736992196,0.15201243461758238,500-550,0.0
6026,588.7578399606093,0.02527661768021093,550-600,0.0
6027,489.2533694256472,0.20534239774773702,450-500,0.0
6028,505.30070120583764,0.15135606382312738,500-550,0.0
6029,546.5571317789338,0.06433037360903951,500-550,0.0
6030,574.8996044725116,0.034486880099972604,550-600,0.0
6031,529.6506971720792,0.0922380888743083,500-550,0.0
6032,599.8426560339841,0.019677850319587475,550-600,0.0
6033,548.3184179633382,0.06192389735170809,500-550,0.0
6034,534.8279422758812,0.08269895569355104,500-550,0.0
6035,509.09053170918503,0.14044869118712672,500-550,1.0
6036,553.7213659230823,0.05505679614226305,550-600,0.0
6037,459.61423288245487,0.33885003620371984,450-500,1.0
6038,497.5573925397318,0.17579565986228382,450-500,0.0
6039,458.77693105869304,0.3431975025669805,450-500,0.0
6040,510.7594697517115,0.13585775857142243,500-550,0.0
6041,466.34220893290683,0.3049422960064169,450-500,0.0
6042,548.2683380575137,0.06199114610122214,500-550,0.0
6043,469.89274696150255,0.287838090219174,450-500,1.0
6044,508.91859379510583,0.14092896129994864,500-550,0.0
6045,560.2892928712176,0.04767447162762067,550-600,0.0
6046,425.6790481559419,0.528879372008087,<450,0.0
6047,498.42881333017164,0.1728974160173955,450-500,1.0
6048,442.7530990492339,0.4307361931562821,<450,1.0
6049,528.2821477702545,0.09492001170235922,500-550,0.0
6050,572.3344848498423,0.03651570034988135,550-600,0.0
6051,510.6560675501165,0.13613848380622356,500-550,0.0
6052,501.23869132590147,0.16380950553541246,500-550,0.0
6053,494.4007696174557,0.18661411496984798,450-500,0.0
6054,564.2075952814644,0.04372845596251029,550-600,0.0
6055,463.2391088019577,0.32034746228560623,450-500,0.0
6056,487.4737061975028,0.21213338355926384,450-500,0.0
6057,557.6389475379826,0.050532967223363694,550-600,0.0
6058,491.19645549457437,0.1981134432438836,450-500,0.0
6059,568.3252608354876,0.03991839143451548,550-600,0.0
6060,465.3466854255244,0.3098392713389204,450-500,1.0
6061,491.9175570054677,0.19547991131860815,450-500,0.0
6062,473.21073727745784,0.27238233422001373,450-500,0.0
6063,460.3339033982156,0.33513491251104693,450-500,0.0
6064,498.5701278697858,0.17243099837842557,450-500,0.0
6065,518.986152579752,0.1150457906065253,500-550,0.0
6066,533.949476215202,0.08425177231494614,500-550,0.0
6067,490.54244900893525,0.20052496124267946,450-500,0.0
6068,485.7278258728606,0.21895352512919308,450-500,0.0
6069,533.8733343938266,0.08438760373751561,500-550,0.0
6070,491.19645549457437,0.1981134432438836,450-500,1.0
6071,487.9286296670877,0.21038197206432105,450-500,0.0
6072,467.2593247145034,0.30046970310549875,450-500,0.0
6073,540.7919426442022,0.07282882324481306,500-550,0.0
6074,554.1398651591097,0.05455590000944263,550-600,0.0
6075,460.60568655495854,0.33373716367576506,450-500,0.0
6076,478.26954170950756,0.24984254838040595,450-500,0.0
6077,503.56829536002294,0.15656949609741413,500-550,0.0
6078,541.4459491298413,0.07181503568991837,500-550,0.0
6079,529.1241891702173,0.09326172518504164,500-550,0.0
6080,535.8216977198742,0.08097377193221947,500-550,0.0
6081,523.0893711401624,0.10574029843245951,500-550,0.0
6082,543.493454578621,0.06872480779570402,500-550,0.0
6083,491.8315571930836,0.19579259373439548,450-500,0.0
6084,528.33696725228,0.09481125374215958,500-550,0.0
6085,541.4960290356659,0.07173794490750102,500-550,0.0
6086,486.5588311300739,0.21568774985402442,450-500,1.0
6087,510.0397992359508,0.13782172990691008,500-550,0.0
6088,466.5790965074268,0.30378346388367017,450-500,1.0
6089,458.17232565770894,0.34635323664641393,450-500,0.0
6090,465.396765331349,0.30959189462350345,450-500,0.0
6091,543.24965822559,0.06908619947960104,500-550,0.0
6092,477.3285677435239,0.2539394155930716,450-500,0.0
6093,494.52851192314256,0.1861665271619209,450-500,0.0
6094,521.5106588088748,0.10923937534867845,500-550,0.0
6095,463.55568901744897,0.3187569978903057,450-500,0.0
6096,561.7347774495494,0.046180860511520205,550-600,0.0
6097,503.56829536002294,0.15656949609741413,500-550,0.0
6098,529.6642957350172,0.09221178475086175,500-550,0.0
6099,520.9945503063583,0.11040513406555384,500-550,1.0
6100,542.1670506407346,0.07071234604417935,500-550,0.0
6101,483.07258187029163,0.2296256841001314,450-500,1.0
6102,495.187991535393,0.18386899002738516,450-500,0.0
6103,467.60012094090024,0.29881727653826823,450-500,0.0
6104,530.7359809917655,0.09015987977327969,500-550,0.0
6105,509.1888988492509,0.14017454082929265,500-550,0.0
6106,486.44346468227667,0.21613901022855037,450-500,0.0
6107,595.3046601296114,0.021805685038007824,550-600,0.0
6108,509.79600288291977,0.13849243552472823,500-550,1.0
6109,556.3421563352429,0.05199005065480812,550-600,0.0
6110,585.3167373300281,0.027311192551290206,550-600,0.0
6111,463.98853552304496,0.3165892448396525,450-500,0.0
6112,523.2736269935336,0.10533841444070287,500-550,0.0
6113,484.02086522718287,0.2257728332670972,450-500,0.0
6114,465.04085400226,0.31135232792133644,450-500,0.0
6115,531.8893603951013,0.0879976001432518,500-550,0.0
6116,495.35164547934113,0.18330225545232123,450-500,0.0
6117,535.0699394559064,0.08227578736849786,500-550,0.0
6118,494.80943335899747,0.18518513867835673,450-500,0.0
6119,490.63695474861436,0.20017513557693342,450-500,1.0
6120,452.6956246320793,0.3755289850717241,450-500,0.0
6121,495.187991535393,0.18386899002738516,450-500,1.0
6122,486.7179332790083,0.2150665367927026,450-500,0.0
6123,535.7389097210761,0.08111623161354811,500-550,0.0
6124,526.6442213351081,0.09822142548386142,500-550,0.0
6125,515.0800705582747,0.12455815421236531,500-550,1.0
6126,498.9579880579121,0.17115596056253857,450-500,0.0
6127,542.8593945851533,0.06966837089149175,500-550,0.0
6128,530.6859010859408,0.09025484225807442,500-550,0.0
6129,547.9675329115937,0.06239651311998127,500-550,0.0
6130,535.1612259201593,0.08211667197312175,500-550,0.0
6131,464.7804970171832,0.3126435901678856,450-500,0.0
6132,471.5389683734557,0.2801045750372303,450-500,0.0
6133,568.3252608354876,0.03991839143451548,550-600,0.0
6134,498.75693553848123,0.1718159571911376,450-500,0.0
6135,555.7238746292583,0.05269865646962492,550-600,0.0
6136,473.618318782069,0.2705199566712606,450-500,0.0
6137,514.6121081318366,0.1257419504490773,500-550,0.0
6138,493.27316664341083,0.19060103210520432,450-500,0.0
6139,483.9108082389043,0.22621763311847923,450-500,0.0
6140,476.50163897806107,0.25757613496878834,450-500,0.0
6141,548.0176128174182,0.06232885384372635,500-550,0.0
6142,473.2608171832824,0.2721530704306045,450-500,0.0
6143,492.10416092465886,0.1948027478855907,450-500,0.0
6144,532.013229568678,0.08776818495570018,500-550,0.0
6145,504.42592088428285,0.15397054086540637,500-550,1.0
6146,503.58861906052095,0.15650749585171708,500-550,0.0
6147,536.7138190256617,0.07945304863633566,500-550,0.0
6148,516.377170209686,0.1213267924268617,500-550,0.0
6149,602.9864684464446,0.018324441810157483,600-650,0.0
6150,496.69276414462786,0.17870895272062642,450-500,1.0
6151,505.11963421744747,0.1518942122764003,500-550,1.0
6152,536.9284655671552,0.07909107338544459,500-550,0.0
6153,464.7804970171832,0.3126435901678856,450-500,0.0
6154,443.9203837819343,0.4241358099550932,<450,1.0
6155,526.5562911158243,0.09840152104172913,500-550,0.0
6156,457.42498136791795,0.3502727325683997,450-500,1.0
6157,508.4620637043147,0.14221083996658002,500-550,0.0
6158,500.3477972657423,0.16664856824922983,500-550,0.0
6159,482.4937194438632,0.23200016479602484,450-500,0.0
6160,477.8858873854788,0.25150758728915373,450-500,0.0
6161,526.0066450200385,0.09953396595544722,500-550,0.0
6162,490.84843459817625,0.19939397271445872,450-500,1.0
6163,520.3183178960085,0.11194905312053526,500-550,0.0
6164,495.6957966558429,0.18211488001386703,450-500,0.0
6165,531.0177060612956,0.08962734308241883,500-550,0.0
6166,498.39038205888147,0.17302443334429612,450-500,0.0
6167,478.3243611915331,0.2496052360409953,450-500,1.0
6168,493.8244255316789,0.18864383855596212,450-500,0.0
6169,561.4335741851792,0.04648837384978166,550-600,0.0
6170,498.39038205888147,0.17302443334429612,450-500,0.0
6171,459.56415297663034,0.33910930853016974,450-500,1.0
6172,469.61742811569235,0.28914381669199296,450-500,0.0
6173,498.23415235985345,0.17354154024544818,450-500,0.0
6174,521.8020959247937,0.10858587410459059,500-550,0.0
6175,523.9497849457007,0.10387516058084068,500-550,1.0
6176,495.187991535393,0.18386899002738516,450-500,0.0
6177,498.0050067566714,0.17430220006974928,450-500,0.0
6178,520.8494276532346,0.11073488668047499,500-550,0.0
6179,543.0076610455649,0.06944666339051472,500-550,0.0
6180,504.42592088428285,0.15397054086540637,500-550,0.0
6181,475.15917090788,0.2635521077742926,450-500,0.0
6182,505.2879087764171,0.1513940326628135,500-550,0.0
